0.000000000e+00	-0.0018691703670571256559	
1.250000000e-07	-0.0080809301515321636106	
2.500000000e-07	-0.012186847077395462219	
3.750000000e-07	-0.012640671366101571826	
5.000000000e-07	-0.0087578673608616468965	
6.250000000e-07	-0.0010473707218157657373	
7.500000000e-07	0.0087365505812301066241	
8.750000000e-07	0.017877135444705306161	
1.000000000e-06	0.021418661586038556521	
1.125000000e-06	0.014225798971469885007	
1.250000000e-06	0.0013311028785938953597	
1.375000000e-06	-0.015247102352490679231	
1.500000000e-06	-0.032193292672822282352	
1.625000000e-06	-0.04545478452682267384	
1.750000000e-06	-0.05104771751328102819	
1.875000000e-06	-0.045960317299225887655	
2.000000000e-06	-0.030840387412010984713	
2.125000000e-06	-0.0092856349223597155901	
2.250000000e-06	0.02152558686093020493	
2.375000000e-06	0.057313200320244520047	
2.500000000e-06	0.091469767727613393582	
2.625000000e-06	0.11577709249123956103	
2.750000000e-06	0.12153464087456210263	
2.875000000e-06	0.10094219029929786535	
3.000000000e-06	0.046643620446308098337	
3.125000000e-06	-0.045817987064860468682	
3.250000000e-06	-0.1677430387196352235	
3.375000000e-06	-0.31099997791662414848	
3.500000000e-06	-0.46458865630248241674	
3.625000000e-06	-0.61622878840595929351	
3.750000000e-06	-0.75414990396904013625	
3.875000000e-06	-0.86875967099616613343	
4.000000000e-06	-0.95576321105664385769	
4.125000000e-06	-1.0155198483603244952	
4.250000000e-06	-1.043427583563237615	
4.375000000e-06	-1.0430058588138229059	
4.500000000e-06	-1.0206470803325773389	
4.625000000e-06	-0.98454196664282789264	
4.750000000e-06	-0.94341852954960636612	
4.875000000e-06	-0.90529202313866696805	
5.000000000e-06	-0.87454086246421047779	
5.125000000e-06	-0.85245548045873564824	
5.250000000e-06	-0.84647153102060357366	
5.375000000e-06	-0.85649263906355754816	
5.500000000e-06	-0.87946828521041842119	
5.625000000e-06	-0.90988692252646108383	
5.750000000e-06	-0.94069714672973048231	
5.875000000e-06	-0.96455772792190719311	
6.000000000e-06	-0.97337557536845131789	
6.125000000e-06	-0.96090639144867096011	
6.250000000e-06	-0.9332916990270933022	
6.375000000e-06	-0.89568719089578630044	
6.500000000e-06	-0.8560328598984578985	
6.625000000e-06	-0.82367852590283641145	
6.750000000e-06	-0.80761066058471875362	
6.875000000e-06	-0.81457609331104285921	
7.000000000e-06	-0.84930798615337077528	
7.125000000e-06	-0.91216824851937072793	
7.250000000e-06	-0.98931781056532674956	
7.375000000e-06	-1.0671365096952756257	
7.500000000e-06	-1.1296325827819142518	
7.625000000e-06	-1.1608776927486939012	
7.750000000e-06	-1.1474891232753403614	
7.875000000e-06	-1.0807077677702119356	
8.000000000e-06	-0.95956950833087473196	
8.125000000e-06	-0.79449008598836523554	
8.250000000e-06	-0.58374465949221732153	
8.375000000e-06	-0.33572301519431657635	
8.500000000e-06	-0.064386585345643856937	
8.625000000e-06	0.21431924143569011654	
8.750000000e-06	0.48431143022284206534	
8.875000000e-06	0.73102104933285383392	
9.000000000e-06	0.94446439741304433202	
9.125000000e-06	1.1140526291179679852	
9.250000000e-06	1.2323870923144510936	
9.375000000e-06	1.2986906946777545535	
9.500000000e-06	1.3125721182371410389	
9.625000000e-06	1.2755040933891832466	
9.750000000e-06	1.1905402969972003202	
9.875000000e-06	1.0621364979254923622	
1.000000000e-05	0.89415039277273866691	
1.012500000e-05	0.68640759108684901157	
1.025000000e-05	0.45727553031086431989	
1.037500000e-05	0.21953210340846812665	
